,date,time,open,high,low,close,action,P/L,Total profit
1206,2020.03.12,12:00:00,1.27482,1.27568,1.27346,1.27507,hold,0.012150000000000123,-0.40299999999999975
1207,2020.03.12,13:00:00,1.27507,1.27629,1.27188,1.27311,hold,0.014110000000000084,-0.40299999999999975
1208,2020.03.12,14:00:00,1.27308,1.27475,1.26517,1.26585,hold,0.02137000000000013,-0.40299999999999975
1209,2020.03.12,15:00:00,1.26587,1.26927,1.25942,1.26232,hold,0.02489999999999994,-0.40299999999999975
1210,2020.03.12,16:00:00,1.26234,1.2635,1.25827,1.26249,hold,0.024730000000000158,-0.40299999999999975
1211,2020.03.12,17:00:00,1.26249,1.26262,1.25384,1.25395,hold,0.03327000000000015,-0.40299999999999975
1212,2020.03.12,18:00:00,1.25395,1.25996,1.24902,1.25962,hold,0.027600000000000086,-0.40299999999999975
1213,2020.03.12,19:00:00,1.2596,1.26286,1.25826,1.26205,hold,0.025170000000000154,-0.40299999999999975
1214,2020.03.12,20:00:00,1.26207,1.26408,1.25789,1.25813,hold,0.029090000000000078,-0.40299999999999975
1215,2020.03.12,21:00:00,1.25813,1.26163,1.25761,1.25976,hold,0.027460000000000057,-0.40299999999999975
1216,2020.03.12,22:00:00,1.25976,1.26119,1.25475,1.25588,hold,0.03133999999999994,-0.40299999999999975
1217,2020.03.12,23:00:00,1.25653,1.25914,1.25543,1.25731,hold,0.02991000000000012,-0.40299999999999975
1218,2020.03.13,00:00:00,1.25735,1.2582,1.25533,1.25727,hold,0.02994999999999994,-0.40299999999999975
1219,2020.03.13,01:00:00,1.25728,1.25777,1.25637,1.25706,hold,0.030159999999999982,-0.40299999999999975
1220,2020.03.13,02:00:00,1.25703,1.25731,1.25075,1.25171,hold,0.035509999999999944,-0.40299999999999975
1221,2020.03.13,03:00:00,1.25172,1.25487,1.25156,1.25422,hold,0.033000000000000154,-0.40299999999999975
1222,2020.03.13,04:00:00,1.25423,1.25562,1.25368,1.25498,hold,0.03224000000000006,-0.40299999999999975
1223,2020.03.13,05:00:00,1.25504,1.25566,1.25246,1.25531,hold,0.03191000000000012,-0.40299999999999975
1224,2020.03.13,06:00:00,1.25531,1.256,1.25363,1.25543,hold,0.03179,-0.40299999999999975
1225,2020.03.13,07:00:00,1.25544,1.25703,1.25395,1.25544,hold,0.031780000000000155,-0.40299999999999975
1226,2020.03.13,08:00:00,1.25544,1.2576,1.25457,1.25553,hold,0.03169000000000001,-0.40299999999999975
1227,2020.03.13,09:00:00,1.25553,1.25979,1.25533,1.25764,hold,0.029579999999999957,-0.40299999999999975
1228,2020.03.13,10:00:00,1.25765,1.26239,1.25711,1.25923,hold,0.027989999999999977,-0.40299999999999975
1229,2020.03.13,11:00:00,1.25923,1.26159,1.25889,1.25904,hold,0.02818000000000011,-0.40299999999999975
1230,2020.03.13,12:00:00,1.25904,1.2624,1.25718,1.25755,hold,0.029670000000000103,-0.40299999999999975
1231,2020.03.13,13:00:00,1.25757,1.25873,1.25036,1.25185,hold,0.03537000000000014,-0.40299999999999975
1232,2020.03.13,14:00:00,1.25176,1.25274,1.24571,1.24671,hold,0.04051000000000006,-0.40299999999999975
1233,2020.03.13,15:00:00,1.24668,1.25107,1.24539,1.25078,hold,0.03644000000000004,-0.40299999999999975
1234,2020.03.13,16:00:00,1.25078,1.25206,1.24892,1.25152,hold,0.03570000000000008,-0.40299999999999975
1235,2020.03.13,17:00:00,1.25155,1.25181,1.23991,1.24058,hold,0.04664000000000003,-0.40299999999999975
1236,2020.03.13,18:00:00,1.24062,1.2409,1.23402,1.23578,hold,0.051439999999999944,-0.40299999999999975
1237,2020.03.13,19:00:00,1.23579,1.23714,1.23331,1.23478,hold,0.052440000000000056,-0.40299999999999975
1238,2020.03.13,20:00:00,1.23478,1.23487,1.22757,1.23058,hold,0.05664000000000004,-0.40299999999999975
1239,2020.03.13,21:00:00,1.23047,1.23613,1.22993,1.23572,hold,0.051500000000000115,-0.40299999999999975
1240,2020.03.13,22:00:00,1.23572,1.2359,1.22658,1.22903,hold,0.05818999999999998,-0.40299999999999975
1241,2020.03.16,00:00:00,1.24107,1.242,1.2313,1.24014,hold,0.047080000000000025,-0.40299999999999975
1242,2020.03.16,01:00:00,1.24018,1.24191,1.23889,1.23965,hold,0.047570000000000126,-0.40299999999999975
1243,2020.03.16,02:00:00,1.23975,1.23983,1.23159,1.2333,hold,0.05391999999999998,-0.40299999999999975
1244,2020.03.16,03:00:00,1.2333,1.23379,1.22844,1.23084,hold,0.05638000000000011,-0.40299999999999975
1245,2020.03.16,04:00:00,1.23079,1.23308,1.22925,1.2319,hold,0.05532000000000005,-0.40299999999999975
1246,2020.03.16,05:00:00,1.23189,1.23579,1.23123,1.23429,hold,0.052929999999999935,-0.40299999999999975
1247,2020.03.16,06:00:00,1.23429,1.23491,1.23274,1.2337,hold,0.053520000000000026,-0.40299999999999975
1248,2020.03.16,07:00:00,1.2337,1.23482,1.23295,1.23419,hold,0.053030000000000146,-0.40299999999999975
1249,2020.03.16,08:00:00,1.23413,1.23719,1.23292,1.23315,hold,0.054070000000000076,-0.40299999999999975
1250,2020.03.16,09:00:00,1.23319,1.23709,1.22786,1.22997,hold,0.05725000000000004,-0.40299999999999975
1251,2020.03.16,10:00:00,1.23001,1.23732,1.22998,1.2361,hold,0.05112000000000007,-0.40299999999999975
1252,2020.03.16,11:00:00,1.2361,1.23618,1.22583,1.22733,hold,0.05989000000000001,-0.40299999999999975
1253,2020.03.16,12:00:00,1.22733,1.23348,1.22647,1.22944,hold,0.057779999999999956,-0.40299999999999975
1254,2020.03.16,13:00:00,1.22944,1.23328,1.22703,1.23309,hold,0.054130000000000025,-0.40299999999999975
1255,2020.03.16,14:00:00,1.23309,1.23406,1.22643,1.22733,hold,0.05989000000000001,-0.40299999999999975
1256,2020.03.16,15:00:00,1.22734,1.23114,1.22291,1.22669,hold,0.06052999999999999,-0.40299999999999975
1257,2020.03.16,16:00:00,1.22666,1.22933,1.22153,1.22802,hold,0.059200000000000155,-0.40299999999999975
1258,2020.03.16,17:00:00,1.22802,1.23297,1.22686,1.22767,hold,0.059550000000000006,-0.40299999999999975
1259,2020.03.16,18:00:00,1.22767,1.23015,1.22336,1.2243,hold,0.0629200000000001,-0.40299999999999975
1260,2020.03.16,19:00:00,1.2243,1.22579,1.22018,1.2234,hold,0.06382,-0.40299999999999975
1261,2020.03.16,20:00:00,1.22336,1.22377,1.22058,1.22341,hold,0.06380999999999994,-0.40299999999999975
1262,2020.03.16,21:00:00,1.22346,1.22726,1.2231,1.22586,hold,0.061360000000000095,-0.40299999999999975
1263,2020.03.16,22:00:00,1.22588,1.22734,1.22316,1.22674,hold,0.0604800000000001,-0.40299999999999975
1264,2020.03.16,23:00:00,1.22674,1.22695,1.22253,1.22677,hold,0.06045000000000013,-0.40299999999999975
1265,2020.03.17,00:00:00,1.22662,1.2272,1.226,1.22658,hold,0.06064000000000004,-0.40299999999999975
1266,2020.03.17,01:00:00,1.22659,1.22724,1.2264,1.22649,hold,0.060729999999999965,-0.40299999999999975
1267,2020.03.17,02:00:00,1.22652,1.22685,1.22346,1.22388,hold,0.06333999999999997,-0.40299999999999975
1268,2020.03.17,03:00:00,1.22388,1.22514,1.22313,1.22414,hold,0.06308000000000004,-0.40299999999999975
1269,2020.03.17,04:00:00,1.22418,1.22624,1.22396,1.22439,hold,0.06282999999999996,-0.40299999999999975
1270,2020.03.17,05:00:00,1.22436,1.22647,1.22389,1.22635,hold,0.060869999999999994,-0.40299999999999975
1271,2020.03.17,06:00:00,1.22635,1.22661,1.22457,1.22536,hold,0.06186000000000004,-0.40299999999999975
1272,2020.03.17,07:00:00,1.22535,1.22579,1.2237,1.22396,hold,0.06326000000000011,-0.40299999999999975
1273,2020.03.17,08:00:00,1.22396,1.22421,1.22174,1.22248,hold,0.06474000000000003,-0.40299999999999975
1274,2020.03.17,09:00:00,1.22248,1.22372,1.21912,1.21942,hold,0.0678000000000001,-0.40299999999999975
1275,2020.03.17,10:00:00,1.21942,1.2241,1.21942,1.22066,hold,0.06655999999999997,-0.40299999999999975
1276,2020.03.17,11:00:00,1.22063,1.2217,1.21557,1.21695,hold,0.07027000000000007,-0.40299999999999975
1277,2020.03.17,12:00:00,1.21695,1.21742,1.20997,1.20998,hold,0.07723999999999999,-0.40299999999999975
1278,2020.03.17,13:00:00,1.20998,1.21352,1.20845,1.21105,hold,0.07617000000000008,-0.40299999999999975
1279,2020.03.17,14:00:00,1.21104,1.21132,1.20857,1.20917,hold,0.07804999999999997,-0.40299999999999975
1280,2020.03.17,15:00:00,1.20917,1.21061,1.20481,1.20483,hold,0.08238999999999998,-0.40299999999999975
1281,2020.03.17,16:00:00,1.20483,1.20986,1.20288,1.20458,hold,0.08264000000000006,-0.40299999999999975
1282,2020.03.17,17:00:00,1.20458,1.20733,1.2005,1.20158,hold,0.08563999999999995,-0.40299999999999975
1283,2020.03.17,18:00:00,1.20156,1.20574,1.20018,1.20461,hold,0.08261000000000009,-0.40299999999999975
1284,2020.03.17,19:00:00,1.2046,1.20969,1.2041,1.20879,hold,0.07843000000000001,-0.40299999999999975
1285,2020.03.17,20:00:00,1.2088,1.21141,1.20725,1.20918,hold,0.07804000000000012,-0.40299999999999975
1286,2020.03.17,21:00:00,1.20918,1.20969,1.20494,1.20832,hold,0.07889999999999998,-0.40299999999999975
1287,2020.03.17,22:00:00,1.20839,1.20929,1.20426,1.20499,hold,0.08223000000000004,-0.40299999999999975
1288,2020.03.17,23:00:00,1.20495,1.2066,1.20425,1.20548,hold,0.08173999999999994,-0.40299999999999975
1289,2020.03.18,00:00:00,1.20551,1.20891,1.20541,1.20748,hold,0.07973999999999994,-0.40299999999999975
1290,2020.03.18,01:00:00,1.20748,1.21209,1.20748,1.2116,hold,0.07562000000000003,-0.40299999999999975
1291,2020.03.18,02:00:00,1.2116,1.21174,1.2098,1.21107,hold,0.07614999999999995,-0.40299999999999975
1292,2020.03.18,03:00:00,1.21107,1.21286,1.21019,1.2127,hold,0.07452000000000016,-0.40299999999999975
1293,2020.03.18,04:00:00,1.2127,1.21296,1.21211,1.21211,hold,0.07511000000000002,-0.40299999999999975
1294,2020.03.18,05:00:00,1.21211,1.21276,1.21142,1.21144,hold,0.07577999999999997,-0.40299999999999975
1295,2020.03.18,06:00:00,1.21144,1.21195,1.21095,1.21124,hold,0.07597999999999995,-0.40299999999999975
1296,2020.03.18,07:00:00,1.21123,1.21135,1.21,1.21001,hold,0.07721000000000001,-0.40299999999999975
1297,2020.03.18,08:00:00,1.21001,1.2105,1.20817,1.20941,hold,0.07780999999999995,-0.40299999999999975
1298,2020.03.18,09:00:00,1.20939,1.20975,1.20198,1.20279,hold,0.08443000000000002,-0.40299999999999975
1299,2020.03.18,10:00:00,1.20276,1.20681,1.2008,1.20175,hold,0.08546999999999995,-0.40299999999999975
1300,2020.03.18,11:00:00,1.20175,1.20439,1.19856,1.20188,hold,0.08533999999999999,-0.40299999999999975
1301,2020.03.18,12:00:00,1.20188,1.20405,1.19863,1.19913,hold,0.08809000000000002,-0.40299999999999975
1302,2020.03.18,13:00:00,1.19913,1.19972,1.1871,1.19179,hold,0.09543000000000014,-0.40299999999999975
1303,2020.03.18,14:00:00,1.19179,1.19179,1.1827,1.18434,hold,0.1028800000000001,-0.40299999999999975
1304,2020.03.18,15:00:00,1.18434,1.18767,1.17567,1.17904,hold,0.10817999999999996,-0.40299999999999975
1305,2020.03.18,16:00:00,1.17904,1.18505,1.17784,1.17859,hold,0.10863000000000002,-0.40299999999999975
1306,2020.03.18,17:00:00,1.17859,1.17993,1.17439,1.17622,hold,0.111,-0.40299999999999975
1307,2020.03.18,18:00:00,1.17622,1.17686,1.14515,1.15451,hold,0.13271000000000013,-0.40299999999999975
1308,2020.03.18,19:00:00,1.15451,1.16534,1.14878,1.16372,hold,0.12349999999999996,-0.40299999999999975
1309,2020.03.18,20:00:00,1.16372,1.16617,1.15118,1.1587,hold,0.12852,-0.40299999999999975
1310,2020.03.18,21:00:00,1.15861,1.16069,1.15583,1.15741,hold,0.12981,-0.40299999999999975
1311,2020.03.18,22:00:00,1.15747,1.16515,1.15716,1.16141,hold,0.12581,-0.40299999999999975
1312,2020.03.18,23:00:00,1.16141,1.16141,1.14855,1.15803,hold,0.12919000000000017,-0.40299999999999975
1313,2020.03.19,00:00:00,1.15777,1.16412,1.15732,1.16391,hold,0.12331000000000004,-0.40299999999999975
1314,2020.03.19,01:00:00,1.16392,1.16615,1.16013,1.16083,hold,0.12639000000000003,-0.40299999999999975
1315,2020.03.19,02:00:00,1.16083,1.16226,1.15621,1.15652,hold,0.13070000000000007,-0.40299999999999975
1316,2020.03.19,03:00:00,1.15652,1.1576,1.14764,1.14911,hold,0.13810999999999998,-0.40299999999999975
1317,2020.03.19,04:00:00,1.1491,1.15365,1.14835,1.14854,hold,0.13868000000000016,-0.40299999999999975
1318,2020.03.19,05:00:00,1.14854,1.15086,1.14722,1.15025,hold,0.13697000000000006,-0.40299999999999975
1319,2020.03.19,06:00:00,1.15025,1.15087,1.14841,1.14975,hold,0.13747,-0.40299999999999975
1320,2020.03.19,07:00:00,1.14974,1.15144,1.14899,1.14988,hold,0.13734000000000005,-0.40299999999999975
1321,2020.03.19,08:00:00,1.14989,1.16099,1.14988,1.15883,hold,0.12839000000000003,-0.40299999999999975
1322,2020.03.19,09:00:00,1.15883,1.15883,1.14746,1.14852,hold,0.13870000000000007,-0.40299999999999975
1323,2020.03.19,10:00:00,1.14857,1.15687,1.14746,1.15381,hold,0.13341000000000006,-0.40299999999999975
1324,2020.03.19,11:00:00,1.15381,1.15876,1.15226,1.15282,hold,0.1344000000000001,-0.40299999999999975
1325,2020.03.19,12:00:00,1.15284,1.15416,1.14875,1.15136,hold,0.13586000000000012,-0.40299999999999975
1326,2020.03.19,13:00:00,1.15136,1.15678,1.15128,1.15403,hold,0.13319000000000017,-0.40299999999999975
1327,2020.03.19,14:00:00,1.154,1.16791,1.15302,1.16232,hold,0.12490000000000002,-0.40299999999999975
1328,2020.03.19,15:00:00,1.16232,1.16482,1.15847,1.1618,hold,0.12542000000000011,-0.40299999999999975
1329,2020.03.19,16:00:00,1.16169,1.17179,1.16123,1.17125,hold,0.11597000000000014,-0.40299999999999975
1330,2020.03.19,17:00:00,1.17125,1.17927,1.1655,1.16613,short_buy,0.12108999999999993,-0.2819099999999998
1331,2020.03.19,18:00:00,1.16607,1.16944,1.16218,1.16231,hold,0,-0.2819099999999998
1332,2020.03.19,19:00:00,1.16229,1.16739,1.15177,1.1554,hold,0,-0.2819099999999998
1333,2020.03.19,20:00:00,1.1554,1.15868,1.1493,1.15306,hold,0,-0.2819099999999998
1334,2020.03.19,21:00:00,1.15305,1.15545,1.15059,1.15374,short,0,-0.2819099999999998
1335,2020.03.19,22:00:00,1.15374,1.1544,1.14752,1.14837,hold,-0.014629999999999903,-0.2819099999999998
1336,2020.03.19,23:00:00,1.14837,1.14963,1.1419,1.14653,hold,-0.012790000000000062,-0.2819099999999998
1337,2020.03.20,00:00:00,1.14652,1.14657,1.14098,1.14339,hold,-0.009649999999999919,-0.2819099999999998
1338,2020.03.20,01:00:00,1.14356,1.15071,1.14337,1.14899,hold,-0.015249999999999968,-0.2819099999999998
1339,2020.03.20,02:00:00,1.14899,1.15485,1.14759,1.15293,hold,-0.019190000000000023,-0.2819099999999998
1340,2020.03.20,03:00:00,1.15293,1.16542,1.15293,1.16227,hold,-0.028529999999999927,-0.2819099999999998
1341,2020.03.20,04:00:00,1.16227,1.1659,1.16057,1.1628,hold,-0.02906000000000007,-0.2819099999999998
1342,2020.03.20,05:00:00,1.1628,1.1641,1.15984,1.16246,short_buy,-0.02872000000000006,-0.3106299999999999
1343,2020.03.20,06:00:00,1.16246,1.1665,1.16014,1.16642,hold,0,-0.3106299999999999
1344,2020.03.20,07:00:00,1.16642,1.16741,1.16439,1.16582,hold,0,-0.3106299999999999
1345,2020.03.20,08:00:00,1.1658,1.17738,1.16405,1.17107,hold,0,-0.3106299999999999
1346,2020.03.20,09:00:00,1.17107,1.18654,1.16753,1.18124,hold,0,-0.3106299999999999
1347,2020.03.20,10:00:00,1.18122,1.18778,1.17973,1.18674,hold,0,-0.3106299999999999
1348,2020.03.20,11:00:00,1.18675,1.18744,1.17338,1.1757,hold,0,-0.3106299999999999
1349,2020.03.20,12:00:00,1.1757,1.18001,1.17397,1.1792,hold,0,-0.3106299999999999
1350,2020.03.20,13:00:00,1.17919,1.17947,1.17131,1.1748,hold,0,-0.3106299999999999
1351,2020.03.20,14:00:00,1.1748,1.18123,1.17421,1.17785,hold,0,-0.3106299999999999
1352,2020.03.20,15:00:00,1.17785,1.18036,1.17477,1.17633,hold,0,-0.3106299999999999
1353,2020.03.20,16:00:00,1.17633,1.19333,1.17633,1.18744,hold,0,-0.3106299999999999
1354,2020.03.20,17:00:00,1.18749,1.18926,1.17178,1.17416,hold,0,-0.3106299999999999
1355,2020.03.20,18:00:00,1.17406,1.17542,1.17014,1.1713,hold,0,-0.3106299999999999
1356,2020.03.20,19:00:00,1.1713,1.17446,1.16141,1.16255,hold,0,-0.3106299999999999
1357,2020.03.20,20:00:00,1.16255,1.16337,1.15571,1.15696,hold,0,-0.3106299999999999
1358,2020.03.20,21:00:00,1.15696,1.16019,1.15544,1.15848,short,0,-0.3106299999999999
1359,2020.03.20,22:00:00,1.15848,1.16541,1.1557,1.1599,hold,-0.021419999999999977,-0.3106299999999999
1360,2020.03.23,00:00:00,1.16745,1.16751,1.15424,1.15447,hold,-0.015990000000000153,-0.3106299999999999
1361,2020.03.23,01:00:00,1.15447,1.16545,1.15316,1.16156,hold,-0.023079999999999972,-0.3106299999999999
1362,2020.03.23,02:00:00,1.16156,1.16506,1.15776,1.15985,hold,-0.021370000000000094,-0.3106299999999999
1363,2020.03.23,03:00:00,1.15985,1.16327,1.15876,1.16185,hold,-0.023370000000000096,-0.3106299999999999
1364,2020.03.23,04:00:00,1.16186,1.16537,1.16163,1.16498,hold,-0.02649999999999995,-0.3106299999999999
1365,2020.03.23,05:00:00,1.16491,1.16564,1.16416,1.16467,hold,-0.02619000000000014,-0.3106299999999999
1366,2020.03.23,06:00:00,1.16467,1.16638,1.16447,1.16525,hold,-0.026769999999999943,-0.3106299999999999
1367,2020.03.23,07:00:00,1.16525,1.16957,1.16509,1.16876,hold,-0.030280000000000067,-0.3106299999999999
1368,2020.03.23,08:00:00,1.16878,1.17135,1.16776,1.17084,short_buy,-0.03236000000000015,-0.3429900000000001
1369,2020.03.23,09:00:00,1.17094,1.17094,1.16046,1.16461,hold,0,-0.3429900000000001
1370,2020.03.23,10:00:00,1.16465,1.16666,1.16014,1.16271,hold,0,-0.3429900000000001
1371,2020.03.23,11:00:00,1.16271,1.16274,1.15785,1.16008,hold,0,-0.3429900000000001
1372,2020.03.23,12:00:00,1.16008,1.16018,1.15516,1.15701,hold,0,-0.3429900000000001
1373,2020.03.23,13:00:00,1.15704,1.15745,1.1506,1.15156,hold,0,-0.3429900000000001
1374,2020.03.23,14:00:00,1.15156,1.16606,1.15146,1.16317,hold,0,-0.3429900000000001
1375,2020.03.23,15:00:00,1.16317,1.16747,1.15857,1.16656,hold,0,-0.3429900000000001
1376,2020.03.23,16:00:00,1.16656,1.16711,1.1612,1.16142,hold,0,-0.3429900000000001
1377,2020.03.23,17:00:00,1.16142,1.16208,1.14754,1.14895,hold,0,-0.3429900000000001
1378,2020.03.23,18:00:00,1.14895,1.15141,1.14463,1.14761,hold,0,-0.3429900000000001
1379,2020.03.23,19:00:00,1.14759,1.15729,1.14599,1.15562,hold,0,-0.3429900000000001
1380,2020.03.23,20:00:00,1.15551,1.15556,1.15021,1.15204,hold,0,-0.3429900000000001
1381,2020.03.23,21:00:00,1.15203,1.15418,1.14667,1.14716,hold,0,-0.3429900000000001
1382,2020.03.23,22:00:00,1.14715,1.15513,1.14715,1.15372,hold,0,-0.3429900000000001
1383,2020.03.23,23:00:00,1.15461,1.15461,1.14883,1.15283,hold,0,-0.3429900000000001
1384,2020.03.24,00:00:00,1.15283,1.15627,1.14749,1.15545,hold,0,-0.3429900000000001
1385,2020.03.24,01:00:00,1.15575,1.1596,1.15387,1.15954,hold,0,-0.3429900000000001
1386,2020.03.24,02:00:00,1.15954,1.15995,1.15795,1.15936,hold,0,-0.3429900000000001
1387,2020.03.24,03:00:00,1.15936,1.16372,1.15931,1.16202,buy,0,-0.3429900000000001
1388,2020.03.24,04:00:00,1.16202,1.16574,1.16169,1.16396,hold,-0.018059999999999948,-0.3429900000000001
1389,2020.03.24,05:00:00,1.16395,1.16427,1.16109,1.16271,hold,-0.019310000000000143,-0.3429900000000001
1390,2020.03.24,06:00:00,1.16272,1.16388,1.16171,1.1636,hold,-0.018420000000000086,-0.3429900000000001
1391,2020.03.24,07:00:00,1.1636,1.1647,1.1603,1.16088,hold,-0.02114000000000014,-0.3429900000000001
1392,2020.03.24,08:00:00,1.16092,1.16925,1.16089,1.16562,hold,-0.016399999999999953,-0.3429900000000001
1393,2020.03.24,09:00:00,1.16562,1.16698,1.16272,1.16428,hold,-0.01774000000000007,-0.3429900000000001
1394,2020.03.24,10:00:00,1.16429,1.16789,1.16334,1.16647,hold,-0.015550000000000157,-0.3429900000000001
1395,2020.03.24,11:00:00,1.16648,1.17238,1.16482,1.17156,hold,-0.010460000000000119,-0.3429900000000001
1396,2020.03.24,12:00:00,1.17156,1.1789,1.17077,1.17845,hold,-0.0035700000000000558,-0.3429900000000001
1397,2020.03.24,13:00:00,1.17846,1.17886,1.17161,1.17488,hold,-0.007140000000000129,-0.3429900000000001
1398,2020.03.24,14:00:00,1.17488,1.17658,1.16829,1.17523,hold,-0.006790000000000056,-0.3429900000000001
1399,2020.03.24,15:00:00,1.17523,1.17841,1.17338,1.17485,hold,-0.007170000000000103,-0.3429900000000001
1400,2020.03.24,16:00:00,1.1749,1.17609,1.16958,1.17032,hold,-0.011700000000000026,-0.3429900000000001
1401,2020.03.24,17:00:00,1.17032,1.17894,1.17009,1.17822,hold,-0.0038000000000000082,-0.3429900000000001
1402,2020.03.24,18:00:00,1.17822,1.17989,1.17196,1.17618,hold,-0.00584000000000005,-0.3429900000000001
1403,2020.03.24,19:00:00,1.17618,1.17823,1.17204,1.17227,hold,-0.00975000000000013,-0.3429900000000001
1404,2020.03.24,20:00:00,1.17229,1.17535,1.17119,1.17506,hold,-0.00696000000000006,-0.3429900000000001
1405,2020.03.24,21:00:00,1.17506,1.17587,1.17175,1.17451,hold,-0.00751000000000011,-0.3429900000000001
1406,2020.03.24,22:00:00,1.17448,1.17781,1.17273,1.17523,hold,-0.006790000000000056,-0.3429900000000001
1407,2020.03.24,23:00:00,1.17501,1.17643,1.17069,1.17341,hold,-0.00860999999999999,-0.3429900000000001
1408,2020.03.25,00:00:00,1.17342,1.17933,1.1728,1.17865,hold,-0.003370000000000078,-0.3429900000000001
1409,2020.03.25,01:00:00,1.17864,1.17944,1.17804,1.17888,hold,-0.0031400000000001253,-0.3429900000000001
1410,2020.03.25,02:00:00,1.17888,1.17905,1.17541,1.17648,hold,-0.005540000000000083,-0.3429900000000001
1411,2020.03.25,03:00:00,1.17648,1.17881,1.17639,1.17842,hold,-0.0036000000000000303,-0.3429900000000001
1412,2020.03.25,04:00:00,1.17842,1.18162,1.17798,1.18156,hold,-0.0004600000000001096,-0.3429900000000001
1413,2020.03.25,05:00:00,1.18157,1.18157,1.17935,1.18007,hold,-0.001950000000000101,-0.3429900000000001
1414,2020.03.25,06:00:00,1.18006,1.18076,1.1787,1.18024,hold,-0.0017800000000000975,-0.3429900000000001
1415,2020.03.25,07:00:00,1.18026,1.18579,1.17939,1.18477,hold,0.0027500000000000475,-0.3429900000000001
1416,2020.03.25,08:00:00,1.18488,1.18509,1.18125,1.18346,hold,0.0014399999999999032,-0.3429900000000001
1417,2020.03.25,09:00:00,1.18346,1.18559,1.18232,1.18378,hold,0.0017600000000000011,-0.3429900000000001
1418,2020.03.25,10:00:00,1.18366,1.19275,1.18149,1.19222,hold,0.010200000000000004,-0.3429900000000001
1419,2020.03.25,11:00:00,1.19222,1.19726,1.19034,1.19724,hold,0.015220000000000029,-0.3429900000000001
1420,2020.03.25,12:00:00,1.19724,1.1973,1.18893,1.18893,hold,0.006909999999999989,-0.3429900000000001
1421,2020.03.25,13:00:00,1.18904,1.19132,1.18535,1.18824,hold,0.00621999999999991,-0.3429900000000001
1422,2020.03.25,14:00:00,1.18824,1.18901,1.18257,1.1835,hold,0.0014799999999999432,-0.3429900000000001
1423,2020.03.25,15:00:00,1.1835,1.1845,1.17515,1.17674,hold,-0.005280000000000156,-0.3429900000000001
1424,2020.03.25,16:00:00,1.17671,1.17693,1.16807,1.16973,hold,-0.012290000000000117,-0.3429900000000001
1425,2020.03.25,17:00:00,1.16972,1.17641,1.16384,1.17578,sell,-0.006240000000000006,-0.3492300000000001
1426,2020.03.25,18:00:00,1.17577,1.18454,1.17484,1.18348,hold,0,-0.3492300000000001
1427,2020.03.25,19:00:00,1.18348,1.18456,1.17919,1.18076,hold,0,-0.3492300000000001
1428,2020.03.25,20:00:00,1.18077,1.1901,1.17981,1.18707,hold,0,-0.3492300000000001
1429,2020.03.25,21:00:00,1.18702,1.19157,1.18548,1.18751,buy,0,-0.3492300000000001
1430,2020.03.25,22:00:00,1.18754,1.19144,1.1866,1.1866,hold,-0.020909999999999967,-0.3492300000000001
1431,2020.03.25,23:00:00,1.1865,1.18849,1.18573,1.18781,hold,-0.019700000000000033,-0.3492300000000001
1432,2020.03.26,00:00:00,1.18781,1.18821,1.18144,1.1816,hold,-0.025910000000000082,-0.3492300000000001
1433,2020.03.26,01:00:00,1.1815,1.18495,1.17761,1.18465,hold,-0.022860000000000085,-0.3492300000000001
1434,2020.03.26,02:00:00,1.18465,1.18842,1.18295,1.18658,hold,-0.020930000000000098,-0.3492300000000001
1435,2020.03.26,03:00:00,1.18652,1.18661,1.18333,1.18451,hold,-0.023000000000000114,-0.3492300000000001
1436,2020.03.26,04:00:00,1.18451,1.18582,1.18193,1.18561,hold,-0.021900000000000013,-0.3492300000000001
1437,2020.03.26,05:00:00,1.18561,1.18699,1.18464,1.18598,hold,-0.021530000000000032,-0.3492300000000001
1438,2020.03.26,06:00:00,1.18598,1.18642,1.18447,1.18553,hold,-0.021980000000000093,-0.3492300000000001
1439,2020.03.26,07:00:00,1.18552,1.18727,1.18417,1.18493,hold,-0.022580000000000027,-0.3492300000000001
1440,2020.03.26,08:00:00,1.18493,1.18566,1.18182,1.18211,hold,-0.025400000000000072,-0.3492300000000001
1441,2020.03.26,09:00:00,1.1821,1.19364,1.18191,1.19341,hold,-0.014099999999999984,-0.3492300000000001
1442,2020.03.26,10:00:00,1.19341,1.19605,1.19008,1.19208,hold,-0.015430000000000037,-0.3492300000000001
1443,2020.03.26,11:00:00,1.192,1.19555,1.18663,1.19184,hold,-0.015670000000000055,-0.3492300000000001
1444,2020.03.26,12:00:00,1.19185,1.19554,1.18755,1.19417,hold,-0.013340000000000112,-0.3492300000000001
1445,2020.03.26,13:00:00,1.19417,1.20009,1.19363,1.19623,hold,-0.011280000000000161,-0.3492300000000001
1446,2020.03.26,14:00:00,1.19622,1.19964,1.19307,1.1987,hold,-0.008809999999999967,-0.3492300000000001
1447,2020.03.26,15:00:00,1.1987,1.20321,1.19651,1.20212,hold,-0.0053899999999999886,-0.3492300000000001
1448,2020.03.26,16:00:00,1.20212,1.20671,1.19762,1.20525,hold,-0.0022600000000001334,-0.3492300000000001
1449,2020.03.26,17:00:00,1.20525,1.21431,1.20253,1.2136,hold,0.006089999999999946,-0.3492300000000001
1450,2020.03.26,18:00:00,1.2136,1.21811,1.21168,1.21709,hold,0.00957999999999994,-0.3492300000000001
